Entity,Code,Year,Average annual hours worked per employed person (Bick et al 2019),Annual working hours per worker,Annual working hours for full-time production workers in non-agricultural activities (Huberman & Minns 2007),143615-annotations,Average annual hours actually worked per worker (OECD)
Switzerland,CHE,1978,,1849.038560997643,,,
Switzerland,CHE,1979,,1836.3763440462003,,,
Switzerland,CHE,1980,,1821.839598051816,1721,,
Switzerland,CHE,1981,,1802.5231212942635,,,
Switzerland,CHE,1982,,1791.4211350048624,,,
Switzerland,CHE,1983,,1776.667920213431,,,
Switzerland,CHE,1984,,1757.5705870125414,,,
Switzerland,CHE,1985,,1751.3288266093944,,,
Switzerland,CHE,1986,,1742.7520818444789,,,
Switzerland,CHE,1987,,1741.4824592682498,,,
Switzerland,CHE,1988,,1740.9549563062703,,,
Switzerland,CHE,1989,,1725.789018037576,,,
Switzerland,CHE,1990,,1716.22087515004,1617,,
Switzerland,CHE,1991,,1713.7752385080048,,,1718.09999999999
Switzerland,CHE,1992,,1723.1901620836209,,,1725.4
Switzerland,CHE,1993,,1719.4903308727678,,,1720.4
Switzerland,CHE,1994,,1741.3113391211332,,,1739.7
Switzerland,CHE,1995,,1720.266218542336,,,1720.3
Switzerland,CHE,2016,,1590.2266622874977,,,1590.2
Switzerland,CHE,2017,,1569.5308662681346,,,1569.5
Switzerland,CHE,2018,,1561.1827969753444,,,1561.2
Switzerland,CHE,2019,,1556.8828443574905,,,1556.9
Switzerland,CHE,1870,,,3195,,
Switzerland,CHE,1880,,,3083,,
Switzerland,CHE,1890,,,2925,,
Switzerland,CHE,1900,,,2834,,
Switzerland,CHE,1913,,,2704,,
Switzerland,CHE,1929,,,2281,,
Switzerland,CHE,1938,,,2085,,
Taiwan,TWN,1951,,2356.400126216743,,,
Taiwan,TWN,1952,,2353.476914404051,,,
Taiwan,TWN,1953,,2350.557328956511,,,
Taiwan,TWN,1954,,2347.641365375467,,,
Taiwan,TWN,1955,,2344.729019167844,,,
Taiwan,TWN,1956,,2341.8202858461405,,,
Taiwan,TWN,1957,,2338.9151609284218,,,
Taiwan,TWN,1958,,2336.013639938314,,,
Taiwan,TWN,1959,,2333.115718404996,,,
Taiwan,TWN,1960,,2330.221391863192,,,
Taiwan,TWN,1961,,2327.3306558531667,,,
Taiwan,TWN,1962,,2324.4435059207176,,,
Taiwan,TWN,1963,,2321.5599376171663,,,
Taiwan,TWN,1964,,2318.679946499354,,,
Taiwan,TWN,1965,,2315.8035281296347,,,
Taiwan,TWN,1966,,2312.930678075866,,,
Taiwan,TWN,1967,,2310.0613919114044,,,
Taiwan,TWN,1968,,2307.195665215098,,,
Taiwan,TWN,1969,,2304.333493571279,,,
Taiwan,TWN,1970,,2301.47487256976,,,
Taiwan,TWN,1971,,2305.1070963338534,,,
Taiwan,TWN,1972,,2307.1075386938464,,,
Taiwan,TWN,1973,,2305.3358323057955,,,
Taiwan,TWN,1974,,2307.0248283556475,,,
Taiwan,TWN,1975,,2308.479861798328,,,
Taiwan,TWN,1976,,2307.9957692948824,,,
Taiwan,TWN,1977,,2306.340565079365,,,
Taiwan,TWN,1978,,2303.027619265356,,,
Taiwan,TWN,1979,,2336.617381440281,,,
Taiwan,TWN,1980,,2313.908809975208,,,
Taiwan,TWN,1981,,2310.1240475508453,,,
Taiwan,TWN,1982,,2269.43785704255,,,
Taiwan,TWN,1983,,2254.7719051490512,,,
Taiwan,TWN,1984,,2254.298809897879,,,
Taiwan,TWN,1985,,2244.3638097052844,,,
Taiwan,TWN,1986,,2242.944523721957,,,
Taiwan,TWN,1987,,2276.5342860525693,,,
Taiwan,TWN,1988,,2250.514047577092,,,
Taiwan,TWN,1989,,2231.5902383563225,,,
Taiwan,TWN,1990,,2230.644047151277,,,
Taiwan,TWN,1991,,2217.870475649904,,,
Taiwan,TWN,1992,,2220.235951957296,,,
Taiwan,TWN,1993,,2240.5790475672143,,,
Taiwan,TWN,1994,,2184.753809269543,,,
Taiwan,TWN,1995,,2224.4938095743555,,,
Taiwan,TWN,1996,,2198.000476493012,,,
Taiwan,TWN,1997,,2141.2290473199328,,,
Taiwan,TWN,1998,,2192.32333367822,,,
Taiwan,TWN,1999,,2190.430952039352,,,
Taiwan,TWN,2000,,2180.495952743129,,,
Taiwan,TWN,2001,,2125.616904542192,,,
Taiwan,TWN,2002,,2111.8971427117262,,,
Taiwan,TWN,2003,,2117.1011903072085,,,
Taiwan,TWN,2004,,2135.5519045256056,,,
Taiwan,TWN,2005,,2127.509285574668,,,
Taiwan,TWN,2006,,2134.605713873666,,,
Taiwan,TWN,2007,,2129.874761904762,,,
Taiwan,TWN,2008,,2073.5764285046293,,,
Taiwan,TWN,2009,,2054.1795240798565,,,
Taiwan,TWN,2010,,2062.695237874432,,,
Taiwan,TWN,2011,,2052.760238203473,,,
Taiwan,TWN,2012,,2066.9530950672647,,,
Taiwan,TWN,2013,,2062.2221426667847,,,
Taiwan,TWN,2015,,2152.2897841225627,,,
Taiwan,TWN,2016,,2123.758263390153,,,
Taiwan,TWN,2017,,2092.5381798660023,,,
Taiwan,TWN,2018,,2090.0705640878587,,,
Taiwan,TWN,2019,,2085.135332531571,,,
Thailand,THA,1970,,2455.393983085554,,,
Thailand,THA,1971,,2455.359404303446,,,
Thailand,THA,1972,,2352.250485788752,,,
Thailand,THA,1973,,2471.673112384579,,,
Thailand,THA,1974,,2489.0171706453734,,,
Thailand,THA,1975,,2461.74494126607,,,
Thailand,THA,1976,,2457.493107847317,,,
Thailand,THA,1977,,2453.686056710821,,,
Thailand,THA,1978,,2528.999187769696,,,
Thailand,THA,1979,,2619.8765856435,,,
Thailand,THA,1980,,2710.0938178449733,,,
Thailand,THA,1981,,2632.8503103531066,,,
Thailand,THA,1982,,2348.657751003864,,,
Thailand,THA,1983,,2682.073213997838,,,
Thailand,THA,1984,,2700.7272665636738,,,
Thailand,THA,1985,,2672.274867250866,,,
Thailand,THA,1986,,2671.41589417617,,,
Thailand,THA,1987,,2625.665318886243,,,
Thailand,THA,1988,,2648.563846003424,,,
Thailand,THA,1989,,2715.418307518871,,,
Thailand,THA,1990,,2579.75468061814,,,
Thailand,THA,1991,,2627.615541408042,,,
Thailand,THA,1992,,2643.7077790098338,,,
Thailand,THA,1993,,2564.596324561753,,,
Thailand,THA,1994,,2614.2803560870184,,,
Thailand,THA,1995,,2609.0884366466544,,,
Thailand,THA,1996,,2555.235222770049,,,
Thailand,THA,1997,,2485.230869628896,,,
Thailand,THA,1998,,2533.818655715289,,,
Thailand,THA,1999,,2498.467838686262,,,
Thailand,THA,2000,,2502.6596050138023,,,
Thailand,THA,2001,,2404.5066885416068,,,
Thailand,THA,2002,,2393.939610245733,,,
Thailand,THA,2003,,2383.696761464741,,,
Thailand,THA,2004,,2389.001219501265,,,
Thailand,THA,2005,,2337.942738984727,,,
Thailand,THA,2006,,2325.651890847548,,,
Thailand,THA,2007,,2329.8011273426155,,,
Thailand,THA,2008,,2342.0919930841683,,,
Thailand,THA,2009,,2354.111942302889,,,
Thailand,THA,2010,,2349.356403093878,,,
Thailand,THA,2011,,2357.5464636328084,,,
Thailand,THA,2012,,2312.4298539987444,,,
Thailand,THA,2013,,2273.493797207349,,,
Thailand,THA,2014,,2247.321066183436,,,
Thailand,THA,2015,,2186.460819588844,,,
Thailand,THA,2016,,2207.7037514747585,,,
Thailand,THA,2017,,2092.990099810993,,,
Thailand,THA,2018,,2092.990099810993,,,
Thailand,THA,2019,,2092.990099810993,,,
Trinidad and Tobago,TTO,1991,,1585.060053307127,,,
Trinidad and Tobago,TTO,1992,,1564.7506491749266,,,
Trinidad and Tobago,TTO,1993,,1580.242382948321,,,
Trinidad and Tobago,TTO,1994,,1591.537625783457,,,
Trinidad and Tobago,TTO,1995,,1602.291619069389,,,
Trinidad and Tobago,TTO,1996,,1618.5392904503194,,,
Trinidad and Tobago,TTO,1997,,1627.136567105176,,,
Trinidad and Tobago,TTO,1998,,1630.5152386570735,,,
Trinidad and Tobago,TTO,1999,,1636.5250606752925,,,
Trinidad and Tobago,TTO,2000,,1663.8953375785002,,,
Trinidad and Tobago,TTO,2001,,1668.0446952846232,,,
Trinidad and Tobago,TTO,2002,,1634.8004597934707,,,
Turkey,TUR,1970,,2086,,,2086
Turkey,TUR,1971,,2077,,,2077
Turkey,TUR,1972,,2069,,,2069
Turkey,TUR,1973,,2060,,,2060
Turkey,TUR,1974,,2044,,,2044
Turkey,TUR,1975,,2028,,,2028
Turkey,TUR,1976,,2012,,,2012
Turkey,TUR,1977,,1996,,,1996
Turkey,TUR,1978,,1980,,,1980
Turkey,TUR,1979,,1964,,,1964
Turkey,TUR,1980,,1957,,,1957
Turkey,TUR,1981,,1950,,,1950
Turkey,TUR,1982,,1943,,,1943
Turkey,TUR,1983,,1935,,,1935
Turkey,TUR,1984,,1871,,,1871
Turkey,TUR,1985,,1898,,,1898
Turkey,TUR,1986,,1883,,,1883
Turkey,TUR,1987,,1844,,,1844
Turkey,TUR,1988,,1837,,,1837
Turkey,TUR,1989,,1867,,,1867
Turkey,TUR,1990,,1866,,,1866
Turkey,TUR,1991,,1870,,,1870
Turkey,TUR,1992,,1897,,,1897
Turkey,TUR,1993,,1917,,,1917
Turkey,TUR,1994,,1886,,,1886
Turkey,TUR,1995,,1876,,,1876
Turkey,TUR,1996,,1892,,,1892
Turkey,TUR,1997,,1878,,,1878
Turkey,TUR,1998,,1884,,,1884
Turkey,TUR,1999,,1925,,,1925
Turkey,TUR,2000,,1937,,,1937
Turkey,TUR,2001,,1942,,,1942
Turkey,TUR,2002,,1943,,,1943
Turkey,TUR,2003,,1943,,,1943
Turkey,TUR,2004,,1918,,,1918
Turkey,TUR,2005,,1936,,,1936
Turkey,TUR,2006,,1944,,,1944
Turkey,TUR,2007,,1911,,,1911
Turkey,TUR,2008,,1900,,,1900
Turkey,TUR,2009,,1881,,,1881
Turkey,TUR,2010,,1877,,,1877
Turkey,TUR,2011,,1864,,,1864
Turkey,TUR,2012,,1855,,,1855
Turkey,TUR,2013,,1832,,,1832
Turkey,TUR,2014,,1832,,,
Turkey,TUR,2015,,1832,,,
Turkey,TUR,2016,,1832,,,
Turkey,TUR,2017,,1832,,,
Turkey,TUR,2018,,1832,,,
Turkey,TUR,2019,,1832,,,
United Kingdom,GBR,1983,1710.62426757812,1739.5484800370132,,,1568
United Kingdom,GBR,1984,1679.1572265625,1745.752522133004,,,1583
United Kingdom,GBR,1985,1695.33935546875,1748.0817322354376,,,1613
United Kingdom,GBR,1986,1698.21899414062,1742.7367782997426,,,1616
United Kingdom,GBR,1987,1707.53894042969,1747.566737655391,,,1606
United Kingdom,GBR,1988,1713.62915039062,1754.7257383966244,,,1642
United Kingdom,GBR,1989,1719.25805664062,1758.5569419131734,,,1631
United Kingdom,GBR,1990,1718.77001953125,1745.9440852211935,1698,,1618
United Kingdom,GBR,1991,1694.44689941406,1720.5465838509317,,,1615
United Kingdom,GBR,1992,1696.54931640625,1714.3304620203603,,,1583
United Kingdom,GBR,1993,1692.40771484375,1710.316072363676,,,1577
United Kingdom,GBR,1994,1705.07214355469,1720.5904840322296,,,1586
United Kingdom,GBR,1995,1713.97973632812,1722.6252493367158,,,1590
United Kingdom,GBR,1996,1704.697265625,1722.0924989687155,,,1592
United Kingdom,GBR,1997,1709.73815917969,1721.1954421646892,,,1571
United Kingdom,GBR,1998,1704.64807128906,1716.999440194066,,,1585
United Kingdom,GBR,1999,1679.11975097656,1708.6103928370956,,,1578
United Kingdom,GBR,2000,1668.06030273438,1692.953954190696,1653,,1566
United Kingdom,GBR,2002,1655.38415527344,1678.561395660926,,,1549
United Kingdom,GBR,2003,1635.59033203125,1669.3803428267709,,,1538
United Kingdom,GBR,2004,1622.11706542969,1666.7157378198388,,,1525
United Kingdom,GBR,2005,1615.59765625,1669.737172765795,,,1541
United Kingdom,GBR,2006,1613.69604492188,1663.9857229882195,,,1536
United Kingdom,GBR,2007,1618.76391601562,1665.8213629246377,,,1538
United Kingdom,GBR,2008,1626.12768554688,1660.468805373205,,,1518
United Kingdom,GBR,2009,1615.87805175781,1638.3317327479765,,,1513
United Kingdom,GBR,2010,1608.05725097656,1643.2078279761192,,,1502
United Kingdom,GBR,2011,1596.72692871094,1639.8158470270866,,,1514
United Kingdom,GBR,2012,1605.9951171875,1655.0190254907902,,,1528
United Kingdom,GBR,2013,1613.73291015625,1665.97488620572,,,1537
United Kingdom,GBR,2014,1627.95690917969,1672.4340318988084,,,1543
United Kingdom,GBR,2015,1627.25073242188,1669.4651547479202,,,1527
United Kingdom,GBR,1950,,2183.943622254046,2112,,
United Kingdom,GBR,1951,,2192.6638470979,,,
United Kingdom,GBR,1952,,2160.858560183594,,,
United Kingdom,GBR,1953,,2164.7798893995982,,,
United Kingdom,GBR,1954,,2168.9310029005524,,,
United Kingdom,GBR,1955,,2167.3629520402524,,,
United Kingdom,GBR,1956,,2153.77959805635,,,
United Kingdom,GBR,1957,,2132.2523181112133,,,
United Kingdom,GBR,1958,,2102.453274417227,,,
United Kingdom,GBR,1959,,2112.238030848167,,,
United Kingdom,GBR,1960,,2103.5836583496784,2134,,
United Kingdom,GBR,1961,,2066.8111063219444,,,
United Kingdom,GBR,1962,,2029.044759621905,,,
United Kingdom,GBR,1963,,2020.5966819849405,,,
United Kingdom,GBR,1964,,2020.833649721053,,,
United Kingdom,GBR,1965,,1997.5679558788445,,,
United Kingdom,GBR,1966,,1941.6097513129469,,,
United Kingdom,GBR,1967,,1929.527471747037,,,
United Kingdom,GBR,1968,,1922.201533539581,,,
United Kingdom,GBR,1969,,1912.60478263436,,,
United Kingdom,GBR,1970,,1870.8944071238368,1919,,1775
United Kingdom,GBR,1971,,1830.142408291508,,,1740
United Kingdom,GBR,1972,,1851.366498164102,,,1709
United Kingdom,GBR,1973,,1860.2523532946127,,,1761
United Kingdom,GBR,1974,,1845.2970025070667,,,1725
United Kingdom,GBR,1975,,1814.079592512007,,,1720
United Kingdom,GBR,1976,,1807.0241265230368,,,1705
United Kingdom,GBR,1977,,1816.9293401588136,,,1687
United Kingdom,GBR,1978,,1818.037470303431,,,1669
United Kingdom,GBR,1979,,1815.4929996725573,,,1662
United Kingdom,GBR,1980,,1785.3963824804423,1758,,1619
United Kingdom,GBR,1981,,1749.119934506754,,,1567
United Kingdom,GBR,1982,,1745.4192457438703,,,1581
United Kingdom,GBR,2001,,1695.9764722863742,,,1565
United Kingdom,GBR,2016,,1667.6988989871943,,,1541
United Kingdom,GBR,2017,,1668.9490594877873,,,1540
United Kingdom,GBR,2018,,1663.18888383671,,,1535
United Kingdom,GBR,2019,,1667.9477114219292,,,1538
United Kingdom,GBR,1870,,,2755,,
United Kingdom,GBR,1880,,,2740,,
United Kingdom,GBR,1890,,,2669,,
United Kingdom,GBR,1900,,,2656,,
United Kingdom,GBR,1913,,,2656,,
United Kingdom,GBR,1929,,,2257,,
United Kingdom,GBR,1938,,,2200,,
United States,USA,1983,1816.28686523438,1779.871536983351,,,1822
United States,USA,1984,1842.68518066406,1795.5766410898957,,,1839
United States,USA,1985,1843.91857910156,1801.1373779503742,,,1838
United States,USA,1986,1845.48315429688,1780.8393649782402,,,1829
United States,USA,1987,1858.17431640625,1788.5174213286757,,,1839
United States,USA,1988,1869.22436523438,1798.271529180383,,,1837
United States,USA,1989,1873.6240234375,1810.2931027545185,,,1848
United States,USA,1990,1873.44213867188,1795.5679097717468,1840,,1827
United States,USA,1991,1863.11645507812,1787.3378165373788,,,1823
United States,USA,1992,1865.56494140625,1774.8828523152486,,,1827
United States,USA,1993,1879.73327636719,1789.9547167062574,,,1840
United States,USA,1994,1878.23059082031,1807.827339306039,,,1839
United States,USA,1995,1891.126953125,1817.474327779276,,,1839
United States,USA,1996,1889.14416503906,1823.5205219268985,,,1840
United States,USA,1997,1903.79748535156,1828.4882756219724,,,1843
United States,USA,1998,1904.58166503906,1839.196147270202,,,1842
United States,USA,1999,1908.65795898438,1841.3334555513804,,,1839
United States,USA,2000,1916.07580566406,1844.853979581936,1878,,1832
United States,USA,2001,1898.82995605469,1823.659338309164,,,1811
United States,USA,2002,1895.66735839844,1806.6908128037053,,,1806
United States,USA,2003,1889.76782226562,1790.8416783127975,,,1796
United States,USA,2004,1892.68713378906,1789.5274600050325,,,1798
United States,USA,2005,1895.52807617188,1787.013857129124,,,1794
United States,USA,2006,1902.02075195312,1787.3511641754162,,,1796
United States,USA,2007,1900.79357910156,1785.8835054158808,,,1795
United States,USA,2008,1889.95373535156,1765.766302672826,,,1786
United States,USA,2009,1845.8310546875,1728.6076494198196,,,1760
United States,USA,2010,1843.7119140625,1735.0112060231488,,,1772
United States,USA,2011,1844.95776367188,1744.9083649022216,,,1778
United States,USA,2012,1856.31945800781,1746.8585644725867,,,1782
United States,USA,2013,1857.23999023438,1752.5327760959776,,,1780
United States,USA,2014,1857.2724609375,1758.2685169065576,,,1782
United States,USA,2015,1861.10656738281,1770.023174104807,,,1783
United States,USA,1950,,1990.144875296062,2008,,1968
United States,USA,1951,,2031.635133825973,,,1987
United States,USA,1952,,2027.81261226693,,,1988
United States,USA,1953,,2021.450284052321,,,1993
United States,USA,1954,,1998.1273446994308,,,1984
United States,USA,1955,,2005.5841429359127,,,2003
United States,USA,1956,,1990.4586874087693,,,2002
United States,USA,1957,,1962.604819962691,,,1973
United States,USA,1958,,1928.4612958843568,,,1947
United States,USA,1959,,1953.8412802221749,,,1958
United States,USA,1960,,1935.263040624984,2033,,1952
United States,USA,1961,,1920.714524031754,,,1941
United States,USA,1962,,1940.2341139797013,,,1960
United States,USA,1963,,1928.448832221923,,,1972
United States,USA,1964,,1935.1488315639551,,,1975
United States,USA,1965,,1955.0965674799536,,,1984
United States,USA,1966,,1963.9077045758456,,,1974
United States,USA,1967,,1941.092771010088,,,1951
United States,USA,1968,,1937.4176623240005,,,1940
United States,USA,1969,,1938.099795127708,,,1938
United States,USA,1970,,1893.423642727384,1942,,1907
United States,USA,1971,,1877.6512050654128,,,1894
United States,USA,1972,,1874.222432610696,,,1890
United States,USA,1973,,1872.663176681713,,,1891
United States,USA,1974,,1844.7812233583952,,,1860
United States,USA,1975,,1813.2479935405504,,,1839
United States,USA,1976,,1809.297069805971,,,1841
United States,USA,1977,,1809.3766545064927,,,1844
United States,USA,1978,,1815.7156366846689,,,1836
United States,USA,1979,,1817.713816712605,,,1834
United States,USA,1980,,1801.6114449126944,1853,,1816
United States,USA,1981,,1790.005617000504,,,1812
United States,USA,1982,,1770.6660914062809,,,1803
United States,USA,2016,,1766.7441252679637,,,1778
United States,USA,2017,,1763.7266760204493,,,1778
United States,USA,2018,,1774.703811118393,,,1783
United States,USA,2019,,1765.346390059217,,,1779
United States,USA,1870,,,3096,,
United States,USA,1880,,,3044,,
United States,USA,1890,,,2983,,
United States,USA,1900,,,2938,,
United States,USA,1913,,,2900,,
United States,USA,1929,,,2316,,
United States,USA,1938,,,1756,,
Uruguay,URY,1990,,1788,,,
Uruguay,URY,1991,,1781.5009886308578,,,
Uruguay,URY,1992,,1775.0255998281457,,,
Uruguay,URY,1993,,1768.573747728704,,,
Uruguay,URY,1994,,1762.1453467814697,,,
Uruguay,URY,1995,,1755.7403117463389,,,
Uruguay,URY,1996,,1749.3585576930388,,,
Uruguay,URY,1997,,1743,,,
Uruguay,URY,1998,,1736.6645543532356,,,
Uruguay,URY,1999,,1722,,,
Uruguay,URY,2000,,1704.0768644994548,,,
Uruguay,URY,2001,,1672.7721023668223,,,
Uruguay,URY,2002,,1635.8787609391309,,,
Uruguay,URY,2003,,1612.8037726191965,,,
Uruguay,URY,2004,,1638.4481664127477,,,
Uruguay,URY,2005,,1628.0011960041732,,,
Uruguay,URY,2006,,1622.7958049288218,,,
Uruguay,URY,2007,,1608.5976636476237,,,
Uruguay,URY,2008,,1623.3336976865712,,,
Uruguay,URY,2009,,1603.9223395523695,,,
Uruguay,URY,2010,,1597.606691982192,,,
Uruguay,URY,2011,,1592.4202750199863,,,
Uruguay,URY,2012,,1578.6353083900071,,,
Uruguay,URY,2013,,1571.7992866054162,,,
Uruguay,URY,2014,,1567.3373561572437,,,
Uruguay,URY,2015,,1556.428331055452,,,
Uruguay,URY,2016,,1532.5137404768675,,,
Uruguay,URY,2017,,1532.5137404768675,,,
Uruguay,URY,2018,,1532.5137404768675,,,
Uruguay,URY,2019,,1532.5137404768675,,,
Venezuela,VEN,1950,,2179,,,
Venezuela,VEN,1951,,2162.980270367318,,,
Venezuela,VEN,1952,,2147.078315740375,,,
Venezuela,VEN,1953,,2131.293270252373,,,
Venezuela,VEN,1954,,2115.62427440226,,,
Venezuela,VEN,1955,,2100.070475007922,,,
Venezuela,VEN,1956,,2084.631025159733,,,
Venezuela,VEN,1957,,2069.305084174437,,,
Venezuela,VEN,1958,,2054.091817549376,,,
Venezuela,VEN,1959,,2038.9903969170464,,,
Venezuela,VEN,1960,,2024,,,
Venezuela,VEN,1961,,2016.5787400456995,,,
Venezuela,VEN,1962,,2009.1846911088444,,,
Venezuela,VEN,1963,,2001.8177534166905,,,
Venezuela,VEN,1964,,1994.477827562323,,,
Venezuela,VEN,1965,,1987.1648145033168,,,
Venezuela,VEN,1966,,1979.8786155603973,,,
Venezuela,VEN,1967,,1972.619132416112,,,
Venezuela,VEN,1968,,1965.3862671135,,,
Venezuela,VEN,1969,,1958.1799220547737,,,
Venezuela,VEN,1970,,1951,,,
Venezuela,VEN,1971,,1955.6555485874649,,,
Venezuela,VEN,1972,,1960.3222064177023,,,
Venezuela,VEN,1973,,1965,,,
Venezuela,VEN,1974,,1969.5398412381944,,,
Venezuela,VEN,1975,,1974.0901711066524,,,
Venezuela,VEN,1976,,1978.6510138378,,,
Venezuela,VEN,1977,,1983.222393720047,,,
Venezuela,VEN,1978,,1987.8043350979203,,,
Venezuela,VEN,1979,,1992.3968623721896,,,
Venezuela,VEN,1980,,1997,,,
Venezuela,VEN,1981,,1985.9821770616963,,,
Venezuela,VEN,1982,,1975.0251415156308,,,
Venezuela,VEN,1983,,1964.1285579863784,,,
Venezuela,VEN,1984,,1953.2920929488416,,,
Venezuela,VEN,1985,,1942.515414718046,,,
Venezuela,VEN,1986,,1931.798193438983,,,
Venezuela,VEN,1987,,1921.1401010765164,,,
Venezuela,VEN,1988,,1910.5408114053416,,,
Venezuela,VEN,1989,,1900,,,
Venezuela,VEN,1990,,1889,,,
Venezuela,VEN,1991,,1878.4706545485344,,,
Venezuela,VEN,1992,,1868,,,
Venezuela,VEN,1993,,1888.883267965493,,,
Venezuela,VEN,1994,,1910,,,
Venezuela,VEN,1995,,1915.2284918454664,,,
Venezuela,VEN,1996,,1920.4712963228585,,,
Venezuela,VEN,1997,,1925.7284526120084,,,
Venezuela,VEN,1998,,1931,,,
Venezuela,VEN,1999,,1886.8965925761936,,,
Venezuela,VEN,2000,,1898.511779441824,,,
Venezuela,VEN,2001,,1869.4724521586163,,,
Venezuela,VEN,2002,,1829.0202960733027,,,
Venezuela,VEN,2003,,1801.2109314377658,,,
Venezuela,VEN,2004,,1896.6949369147733,,,
Venezuela,VEN,2005,,1922.8501200504,,,
Venezuela,VEN,2006,,1903.8516071572808,,,
Vietnam,VNM,1970,,2986.847453034597,,,
Vietnam,VNM,1971,,2906.5289020900723,,,
Vietnam,VNM,1972,,2849.398666132215,,,
Vietnam,VNM,1973,,2802.901348699764,,,
Vietnam,VNM,1974,,2766.8148513113138,,,
Vietnam,VNM,1975,,2729.082973300471,,,
Vietnam,VNM,1976,,2682.8511441033147,,,
Vietnam,VNM,1977,,2637.2298097866515,,,
Vietnam,VNM,1978,,2597.454109669564,,,
Vietnam,VNM,1979,,2563.539618964648,,,
Vietnam,VNM,1980,,2534.252961288188,,,
Vietnam,VNM,1981,,2484.689705470322,,,
Vietnam,VNM,1982,,2446.641739363953,,,
Vietnam,VNM,1983,,2416.743913325822,,,
Vietnam,VNM,1984,,2394.389472005831,,,
Vietnam,VNM,1985,,2379.1479781715734,,,
Vietnam,VNM,1986,,2370.580724241788,,,
Vietnam,VNM,1987,,2361.2149213083344,,,
Vietnam,VNM,1988,,2357.016085976656,,,
Vietnam,VNM,1989,,2355.166965450992,,,
Vietnam,VNM,1990,,2349.804206394793,,,
Vietnam,VNM,1991,,2346.671757613619,,,
Vietnam,VNM,1992,,2344.240196804604,,,
Vietnam,VNM,1993,,2342.712835443038,,,
Vietnam,VNM,1994,,2339.7913847996265,,,
Vietnam,VNM,1995,,2336.0488108476115,,,
Vietnam,VNM,1996,,2331.6207834658508,,,
Vietnam,VNM,1997,,2317.4928838796754,,,
Vietnam,VNM,1998,,2362.4003817053253,,,
Vietnam,VNM,1999,,2362.1481119821347,,,
Vietnam,VNM,2000,,2393.65671057478,,,
Vietnam,VNM,2001,,2246.975193265532,,,
Vietnam,VNM,2002,,2230.7422537017987,,,
Vietnam,VNM,2003,,2254.9005472120707,,,
Vietnam,VNM,2004,,2206.990706715904,,,
Vietnam,VNM,2005,,2191.686670617984,,,
Vietnam,VNM,2006,,2239.6478200996594,,,
Vietnam,VNM,2007,,2241.181439239647,,,
Vietnam,VNM,2008,,2336.6922203181016,,,
Vietnam,VNM,2009,,2405.369313818737,,,
Vietnam,VNM,2010,,2299.998599289884,,,
Vietnam,VNM,2011,,2331.301528204968,,,
Vietnam,VNM,2012,,2310.5213408475142,,,
Vietnam,VNM,2013,,2267.4873033707863,,,
Vietnam,VNM,2014,,2150.638189195281,,,
Vietnam,VNM,2015,,2191.3704362258773,,,
Vietnam,VNM,2016,,2169.551503792949,,,
Vietnam,VNM,2017,,2131.968231765835,,,
Vietnam,VNM,2018,,2131.968231765835,,,
Vietnam,VNM,2019,,2131.968231765835,,,
